ID	ID_AUTEUR	ID_RECUEIL	ID_POEME	TYPE_TEXTE	LM	PROFIL	NBR	REPETITION	REGLE	DESCRIPTION	REMARQUES	DATE	
HUG701.lm:12	HUG	HUG_9	HUG701	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG702.lm:12	HUG	HUG_9	HUG702	poem	12	6+6	64		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG703.lm:12	HUG	HUG_9	HUG703	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG704.lm:12	HUG	HUG_9	HUG704	poem	12	6−6	44		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG705.lm:12	HUG	HUG_9	HUG705	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG706.lm:12	HUG	HUG_9	HUG706	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG707.lm:12	HUG	HUG_9	HUG707	poem	12	6+6	162		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG708.lm:12	HUG	HUG_9	HUG708	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG709.lm:12	HUG	HUG_9	HUG709	poem	12	6+6	88		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG71.lm:12	HUG	HUG_8	HUG71	poem	12	6+6	81		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG71.lm:8	HUG	HUG_8	HUG71	poem	8	8	9		0.1	mètre simple		2022-06-06	
HUG710.lm:12	HUG	HUG_9	HUG710	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG711.lm:12	HUG	HUG_9	HUG711	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG712.lm:12	HUG	HUG_9	HUG712	poem	12	6+6	70		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG713.lm:12	HUG	HUG_9	HUG713	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG714.lm:12	HUG	HUG_9	HUG714	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG715.lm:12	HUG	HUG_9	HUG715	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG716.lm:12	HUG	HUG_9	HUG716	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG717.lm:12	HUG	HUG_9	HUG717	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG718.lm:12	HUG	HUG_9	HUG718	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG719.lm:12	HUG	HUG_9	HUG719	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG72.lm:12	HUG	HUG_8	HUG72	poem	12	6+6	25		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG720.lm:12	HUG	HUG_9	HUG720	poem	12	6+6	34		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG721.lm:8	HUG	HUG_9	HUG721	poem	8	8	56		0.1	mètre simple		2022-06-06	
HUG722.lm:12	HUG	HUG_9	HUG722	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG723.lm:12	HUG	HUG_9	HUG723	poem	12	6+6	60		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG724.lm:12	HUG	HUG_9	HUG724	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG725.lm:12	HUG	HUG_9	HUG725	poem	12	6+6	330		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG726.lm:8	HUG	HUG_9	HUG726	poem	8	8	50		0.1	mètre simple		2022-06-06	
HUG727.lm:12	HUG	HUG_9	HUG727	poem	12	6+6	30		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG728.lm:12	HUG	HUG_9	HUG728	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG728.lm:6	HUG	HUG_9	HUG728	poem	6	6	16		0.1	mètre simple		2022-06-06	
HUG729.lm:12	HUG	HUG_9	HUG729	poem	12	6+6	68		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG73.lm:12	HUG	HUG_8	HUG73	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG73.lm:8	HUG	HUG_8	HUG73	poem	8	8	13		0.1	mètre simple		2022-06-06	
HUG730.lm:12	HUG	HUG_9	HUG730	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG731.lm:8	HUG	HUG_9	HUG731	poem	8	8	60		0.1	mètre simple		2022-06-06	
HUG732.lm:12	HUG	HUG_9	HUG732	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG733.lm:12	HUG	HUG_9	HUG733	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG734.lm:12	HUG	HUG_9	HUG734	poem	12	6+6	70		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG735.lm:12	HUG	HUG_9	HUG735	poem	12	6+6	80		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG736.lm:12	HUG	HUG_9	HUG736	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG737.lm:12	HUG	HUG_9	HUG737	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG738.lm:12	HUG	HUG_9	HUG738	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG739.lm:12	HUG	HUG_9	HUG739	poem	12	6+6	156		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG74.lm:12	HUG	HUG_8	HUG74	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG740.lm:12	HUG	HUG_9	HUG740	poem	12	6+6	34		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG741.lm:12	HUG	HUG_9	HUG741	poem	12	6+6	396		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG742.lm:12	HUG	HUG_9	HUG742	poem	12	6+6	34		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG743.lm:12	HUG	HUG_9	HUG743	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG744.lm:12	HUG	HUG_9	HUG744	poem	12	6+6	160		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG745.lm:12	HUG	HUG_9	HUG745	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG746.lm:12	HUG	HUG_9	HUG746	poem	12	6−6	20		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG747.lm:12	HUG	HUG_9	HUG747	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG748.lm:12	HUG	HUG_9	HUG748	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG749.lm:12	HUG	HUG_9	HUG749	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG75.lm:12	HUG	HUG_8	HUG75	poem	12	6+6	21		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG75.lm:8	HUG	HUG_8	HUG75	poem	8	8	9		0.1	mètre simple		2022-06-06	
HUG750.lm:12	HUG	HUG_9	HUG750	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG751.lm:12	HUG	HUG_9	HUG751	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG752.lm:12	HUG	HUG_9	HUG752	poem	12	6+6	56		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG753.lm:12	HUG	HUG_9	HUG753	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG754.lm:12	HUG	HUG_9	HUG754	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG755.lm:12	HUG	HUG_9	HUG755	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG756.lm:12	HUG	HUG_9	HUG756	poem	12	6+6	104		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG757.lm:12	HUG	HUG_9	HUG757	poem	12	6+6	188		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG758.lm:12	HUG	HUG_9	HUG758	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG759.lm:12	HUG	HUG_9	HUG759	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG76.lm:12	HUG	HUG_8	HUG76	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG760.lm:12	HUG	HUG_9	HUG760	poem	12	6+6	114		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG761.lm:12	HUG	HUG_9	HUG761	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG762.lm:12	HUG	HUG_9	HUG762	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG763.lm:12	HUG	HUG_9	HUG763	poem	12	6+6	204		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG764.lm:12	HUG	HUG_9	HUG764	poem	12	6+6	70		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG765.lm:12	HUG	HUG_9	HUG765	poem	12	6+6	62		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG766.lm:12	HUG	HUG_9	HUG766	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG767.lm:12	HUG	HUG_9	HUG767	poem	12	6+6	70		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG768.lm:12	HUG	HUG_9	HUG768	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG769.lm:12	HUG	HUG_9	HUG769	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG77.lm:8	HUG	HUG_8	HUG77	poem	8	8	32		0.1	mètre simple		2022-06-06	
HUG770.lm:12	HUG	HUG_9	HUG770	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG771.lm:12	HUG	HUG_9	HUG771	poem	12	6+6	150		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG772.lm:12	HUG	HUG_9	HUG772	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG772.lm:6	HUG	HUG_9	HUG772	poem	6	6	40		0.1	mètre simple		2022-06-06	
HUG773.lm:12	HUG	HUG_9	HUG773	poem	12	6+6	170		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG774.lm:12	HUG	HUG_9	HUG774	poem	12	6+6	136		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG775.lm:12	HUG	HUG_9	HUG775	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG776.lm:12	HUG	HUG_9	HUG776	poem	12	6−6	56		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG777.lm:12	HUG	HUG_4	HUG777	poem	12	6+6	240		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG778.lm:12	HUG	HUG_4	HUG778	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG778.lm:8	HUG	HUG_4	HUG778	poem	8	8	36		0.1	mètre simple		2022-06-06	
HUG779.lm:12	HUG	HUG_4	HUG779	poem	12	6+6	126		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG78.lm:12	HUG	HUG_8	HUG78	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG78.lm:8	HUG	HUG_8	HUG78	poem	8	8	6		0.1	mètre simple		2022-06-06	
HUG780.lm:12	HUG	HUG_4	HUG780	poem	12	6+6	56		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG781.lm:12	HUG	HUG_4	HUG781	poem	12	6+6	104		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG782.lm:12	HUG	HUG_4	HUG782	poem	12	6+6	464		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG783.lm:12	HUG	HUG_4	HUG783	poem	12	6+6	90		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG784.lm:12	HUG	HUG_4	HUG784	poem	12	6−6	36		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG785.lm:12	HUG	HUG_4	HUG785	drama	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG786.lm:12	HUG	HUG_4	HUG786	poem	12	6−6	250		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG787.lm:12	HUG	HUG_4	HUG787	poem	12	6+6	120		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG788.lm:8	HUG	HUG_4	HUG788	poem	8	8	24		0.1	mètre simple		2022-06-06	
HUG789.lm:12	HUG	HUG_4	HUG789	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG79.lm:12	HUG	HUG_8	HUG79	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG79.lm:8	HUG	HUG_8	HUG79	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG790.lm:12	HUG	HUG_4	HUG790	drama	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG791.lm:12	HUG	HUG_4	HUG791	poem	12	6+6	13		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG792.lm:7	HUG	HUG_4	HUG792	poem	7	7	728		0.1	mètre simple		2022-06-06	
HUG793.lm:12	HUG	HUG_4	HUG793	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG794.lm:12	HUG	HUG_4	HUG794	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG795.lm:12	HUG	HUG_4	HUG795	poem	12	6+6	198		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG796.lm:4	HUG	HUG_4	HUG796	poem	4	4	32		0.1	mètre simple		2022-06-06	
HUG796.lm:8	HUG	HUG_4	HUG796	poem	8	8	40		0.1	mètre simple		2022-06-06	
HUG797.lm:12	HUG	HUG_4	HUG797	poem	12	6−6	132		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG798.lm:12	HUG	HUG_4	HUG798	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG799.lm:12	HUG	HUG_4	HUG799	poem	12	6+6	322		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG8.lm:12	HUG	HUG_15	HUG8	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG80.lm:12	HUG	HUG_8	HUG80	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG80.lm:8	HUG	HUG_8	HUG80	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG800.lm:12	HUG	HUG_4	HUG800	drama	12	6+6	422		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG801.lm:12	HUG	HUG_4	HUG801	poem	12	6+6	62		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG802.lm:12	HUG	HUG_4	HUG802	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG803.lm:12	HUG	HUG_4	HUG803	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG804.lm:12	HUG	HUG_4	HUG804	poem	12	6+6	398		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG805.lm:12	HUG	HUG_4	HUG805	poem	12	6+6	740		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG805.lm:6	HUG	HUG_4	HUG805	poem	6	6	24		0.1	mètre simple		2022-06-06	
HUG806.lm:12	HUG	HUG_4	HUG806	poem	12	6+6	400		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG806.lm:6	HUG	HUG_4	HUG806	poem	6	6	200		0.1	mètre simple		2022-06-06	
HUG807.lm:12	HUG	HUG_4	HUG807	poem	12	6+6	30		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG808.lm:12	HUG	HUG_4	HUG808	poem	12	6−6	100		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG809.lm:12	HUG	HUG_4	HUG809	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG81.lm:12	HUG	HUG_8	HUG81	poem	12	6+6	71		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG81.lm:8	HUG	HUG_8	HUG81	poem	8	8	7		0.1	mètre simple		2022-06-06	
HUG810.lm:12	HUG	HUG_4	HUG810	poem	12	6+6	116		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG811.lm:12	HUG	HUG_4	HUG811	poem	12	6+6	590		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG812.lm:12	HUG	HUG_4	HUG812	poem	12	6+6	306		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG813.lm:12	HUG	HUG_4	HUG813	poem	12	6+6	250		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG814.lm:12	HUG	HUG_4	HUG814	poem	12	6+6	64		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG815.lm:12	HUG	HUG_4	HUG815	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG816.lm:12	HUG	HUG_4	HUG816	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG816.lm:6	HUG	HUG_4	HUG816	poem	6	6	8		0.1	mètre simple		2022-06-06	
HUG817.lm:12	HUG	HUG_4	HUG817	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG818.lm:12	HUG	HUG_4	HUG818	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG819.lm:12	HUG	HUG_4	HUG819	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG82.lm:12	HUG	HUG_8	HUG82	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG82.lm:8	HUG	HUG_8	HUG82	poem	8	8	22		0.1	mètre simple		2022-06-06	
HUG820.lm:12	HUG	HUG_4	HUG820	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG821.lm:12	HUG	HUG_4	HUG821	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG822.lm:12	HUG	HUG_4	HUG822	poem	12	6+6	25		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG822.lm:8	HUG	HUG_4	HUG822	poem	8	8	5		0.1	mètre simple		2022-06-06	
HUG823.lm:12	HUG	HUG_4	HUG823	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG824.lm:12	HUG	HUG_4	HUG824	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG825.lm:12	HUG	HUG_4	HUG825	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG826.lm:12	HUG	HUG_4	HUG826	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG827.lm:12	HUG	HUG_4	HUG827	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG828.lm:12	HUG	HUG_4	HUG828	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG829.lm:12	HUG	HUG_4	HUG829	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG83.lm:8	HUG	HUG_8	HUG83	poem	8	8	100		0.1	mètre simple		2022-06-06	
HUG830.lm:8	HUG	HUG_4	HUG830	poem	8	8	20		0.1	mètre simple		2022-06-06	
HUG831.lm:12	HUG	HUG_4	HUG831	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG832.lm:12	HUG	HUG_4	HUG832	poem	12	6−6	26		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG833.lm:12	HUG	HUG_4	HUG833	poem	12	6+6	34		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG834.lm:12	HUG	HUG_4	HUG834	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG835.lm:12	HUG	HUG_4	HUG835	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG836.lm:12	HUG	HUG_4	HUG836	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG837.lm:12	HUG	HUG_4	HUG837	poem	12	6+6	94		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG838.lm:12	HUG	HUG_4	HUG838	poem	12	6+6	424		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG838.lm:8	HUG	HUG_4	HUG838	poem	8	8	212		0.1	mètre simple		2022-06-06	
HUG839.lm:12	HUG	HUG_4	HUG839	poem	12	6+6	46		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG84.lm:12	HUG	HUG_8	HUG84	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG84.lm:8	HUG	HUG_8	HUG84	poem	8	8	25		0.1	mètre simple		2022-06-06	
HUG840.lm:12	HUG	HUG_4	HUG840	poem	12	6+6	106		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG841.lm:12	HUG	HUG_4	HUG841	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG842.lm:12	HUG	HUG_4	HUG842	poem	12	6−6	86		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG843.lm:12	HUG	HUG_4	HUG843	poem	12	6+6	290		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG844.lm:12	HUG	HUG_4	HUG844	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG845.lm:12	HUG	HUG_4	HUG845	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG846.lm:12	HUG	HUG_4	HUG846	poem	12	6+6	210		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG847.lm:12	HUG	HUG_4	HUG847	poem	12	6+6	62		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG848.lm:12	HUG	HUG_4	HUG848	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG849.lm:12	HUG	HUG_4	HUG849	poem	12	6+6	66		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG85.lm:12	HUG	HUG_8	HUG85	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG85.lm:8	HUG	HUG_8	HUG85	poem	8	8	8		0.1	mètre simple		2022-06-06	
HUG850.lm:12	HUG	HUG_4	HUG850	poem	12	6+6	104		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG851.lm:12	HUG	HUG_4	HUG851	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG852.lm:12	HUG	HUG_4	HUG852	poem	12	6+6	404		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG853.lm:12	HUG	HUG_4	HUG853	poem	12	6+6	90		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG854.lm:12	HUG	HUG_4	HUG854	poem	12	6+6	274		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG855.lm:12	HUG	HUG_4	HUG855	poem	12	6+6	62		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG856.lm:12	HUG	HUG_4	HUG856	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG857.lm:12	HUG	HUG_4	HUG857	poem	12	6+6	90		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG858.lm:12	HUG	HUG_4	HUG858	poem	12	6+6	62		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG859.lm:12	HUG	HUG_4	HUG859	poem	12	6−6	132		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG86.lm:8	HUG	HUG_8	HUG86	poem	8	8	70		0.1	mètre simple		2022-06-06	
HUG860.lm:12	HUG	HUG_4	HUG860	poem	12	6+6	122		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG861.lm:12	HUG	HUG_4	HUG861	poem	12	6−6	226		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG862.lm:12	HUG	HUG_5	HUG862	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG863.lm:12	HUG	HUG_5	HUG863	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG864.lm:12	HUG	HUG_5	HUG864	poem	12	6+6	28		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG865.lm:12	HUG	HUG_5	HUG865	poem	12	6+6	274		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG866.lm:12	HUG	HUG_5	HUG866	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG867.lm:12	HUG	HUG_5	HUG867	poem	12	6+6	100		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG868.lm:12	HUG	HUG_5	HUG868	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG869.lm:12	HUG	HUG_5	HUG869	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG87.lm:6	HUG	HUG_8	HUG87	poem	6	6	155		0.1	mètre simple		2022-06-06	
HUG870.lm:12	HUG	HUG_5	HUG870	poem	12	6+6	54		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG871.lm:12	HUG	HUG_5	HUG871	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG871.lm:8	HUG	HUG_5	HUG871	poem	8	8	36		0.1	mètre simple		2022-06-06	
HUG872.lm:12	HUG	HUG_5	HUG872	poem	12	6−6	1010		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-06	
HUG873.lm:4	HUG	HUG_5	HUG873	poem	4	4	54		0.1	mètre simple		2022-06-06	
HUG873.lm:7	HUG	HUG_5	HUG873	poem	7	7	108		0.1	mètre simple		2022-06-06	
HUG874.lm:12	HUG	HUG_5	HUG874	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG875.lm:12	HUG	HUG_5	HUG875	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG876.lm:12	HUG	HUG_5	HUG876	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG877.lm:12	HUG	HUG_5	HUG877	poem	12	6+6	106		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG878.lm:7	HUG	HUG_5	HUG878	poem	7	7	24		0.1	mètre simple		2022-06-06	
HUG879.lm:8	HUG	HUG_5	HUG879	poem	8	8	84		0.1	mètre simple		2022-06-06	
HUG88.lm:8	HUG	HUG_8	HUG88	poem	8	8	45		0.1	mètre simple		2022-06-06	
HUG880.lm:12	HUG	HUG_5	HUG880	poem	12	6+6	122		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG880.lm:8	HUG	HUG_5	HUG880	poem	8	8	32		0.1	mètre simple		2022-06-06	
HUG881.lm:12	HUG	HUG_5	HUG881	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG882.lm:12	HUG	HUG_5	HUG882	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG883.lm:12	HUG	HUG_5	HUG883	poem	12	6+6	74		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG884.lm:12	HUG	HUG_5	HUG884	poem	12	6+6	130		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG885.lm:8	HUG	HUG_5	HUG885	poem	8	8	164		0.1	mètre simple		2022-06-06	
HUG886.lm:12	HUG	HUG_5	HUG886	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG887.lm:12	HUG	HUG_5	HUG887	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
